id,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
6984,15690733.0,T'ao,593.0,France,Male,30.0,7.0,0.0,2.0,1.0,1.0,154844.22,0.0
6985,15614365.0,Obialo,668.0,Germany,Female,36.0,10.0,107784.65,1.0,1.0,1.0,90908.95,0.0
6986,15632051.0,Nnonso,687.0,France,Female,33.0,9.0,0.0,2.0,1.0,0.0,121098.65,0.0
6987,15714804.0,Ch'in,653.0,France,Male,39.0,0.0,0.0,2.0,1.0,1.0,104786.59,0.0
6988,15724443.0,Chinweike,696.0,France,Female,42.0,6.0,92887.13,1.0,1.0,1.0,102872.4,0.0
6989,15769110.0,Chia,724.0,France,Male,48.0,7.0,0.0,1.0,0.0,1.0,171770.58,1.0
6990,15592999.0,Lu,588.0,France,Female,46.0,7.0,0.0,2.0,1.0,0.0,90928.02,1.0
6991,15713578.0,Chin,659.0,France,Female,34.0,6.0,0.0,2.0,0.0,1.0,120108.27,0.0
6992,15613141.0,Chimezie,539.0,Germany,Female,48.0,4.0,116537.6,1.0,1.0,0.0,172097.4,1.0
6993,15585892.0,Lo Duca,633.0,Germany,Male,41.0,3.0,142644.64,1.0,1.0,1.0,183490.99,0.0
6994,15783398.0,Hsieh,810.0,France,Male,31.0,2.0,0.0,2.0,0.0,1.0,155743.48,0.0
6995,15716700.0,Thompson,652.0,Germany,Female,38.0,5.0,92783.68,1.0,1.0,0.0,119333.95,0.0
6996,15756481.0,Ijendu,648.0,France,Male,29.0,8.0,0.0,1.0,0.0,1.0,170563.73,0.0
6997,15656683.0,Chukwukere,575.0,France,Female,32.0,5.0,112291.34,1.0,1.0,1.0,132034.13,0.0
6998,15798895.0,Chiagoziem,686.0,Spain,Female,54.0,4.0,0.0,1.0,0.0,0.0,151335.24,1.0
6999,15771483.0,Chukwujamuike,698.0,Germany,Male,51.0,5.0,128644.46,1.0,0.0,1.0,178393.68,1.0
7000,15664270.0,Tung,668.0,Germany,Male,38.0,1.0,105588.66,3.0,0.0,0.0,180693.61,1.0
7001,15571281.0,Toscani,627.0,Germany,Female,34.0,8.0,128829.25,2.0,1.0,1.0,62424.46,0.0
7002,15724691.0,Rieke,679.0,Spain,Female,27.0,3.0,134446.84,1.0,0.0,1.0,122518.5,0.0
7003,15623357.0,Martin,687.0,France,Female,46.0,6.0,0.0,1.0,0.0,1.0,63687.06,1.0
7004,15782758.0,Chukwudi,806.0,France,Male,34.0,9.0,0.0,2.0,1.0,1.0,155853.52,0.0
7005,15580146.0,Palermo,683.0,France,Male,42.0,4.0,0.0,2.0,1.0,1.0,57876.05,0.0
7006,15582519.0,De Luca,671.0,France,Female,28.0,5.0,166501.17,2.0,1.0,0.0,173784.04,0.0
7007,15802501.0,Yobanna,811.0,France,Female,49.0,5.0,175735.5,1.0,1.0,0.0,164741.5,1.0
7008,15585867.0,Manna,678.0,Germany,Female,53.0,6.0,129728.64,3.0,1.0,0.0,134901.58,1.0
7009,15575119.0,Hsing,709.0,France,Female,43.0,1.0,0.0,2.0,1.0,0.0,134486.36,0.0
7010,15727281.0,Nwankwo,632.0,France,Male,33.0,7.0,0.0,2.0,1.0,0.0,60954.45,0.0
7011,15642573.0,Ogochukwu,667.0,Spain,Female,42.0,2.0,0.0,3.0,0.0,1.0,157932.75,1.0
7012,15657957.0,Calabresi,732.0,Germany,Male,33.0,2.0,107980.37,2.0,1.0,0.0,52796.31,1.0
7013,15778975.0,Genovesi,646.0,France,Female,32.0,1.0,0.0,2.0,0.0,1.0,158750.84,0.0
7014,15700813.0,Pagnotto,706.0,Spain,Male,24.0,5.0,0.0,2.0,1.0,0.0,91936.1,0.0
7015,15704771.0,Yermakov,648.0,France,Male,27.0,7.0,153855.52,1.0,1.0,0.0,71420.16,0.0
7016,15710161.0,Iloerika,683.0,France,Female,33.0,2.0,0.0,2.0,1.0,1.0,94774.12,0.0
7017,15763898.0,Ch'iu,667.0,France,Female,30.0,4.0,0.0,1.0,1.0,1.0,47722.79,0.0
7018,15641662.0,Whitehead,763.0,Spain,Female,35.0,3.0,0.0,2.0,1.0,0.0,173629.78,1.0
7019,15791775.0,Pisani,637.0,France,Female,41.0,1.0,0.0,1.0,0.0,1.0,167033.83,1.0
7020,15792360.0,Ting,602.0,Spain,Male,30.0,1.0,157923.88,1.0,1.0,1.0,174027.3,0.0
7021,15648067.0,Ch'ien,604.0,France,Female,57.0,5.0,0.0,2.0,1.0,1.0,194998.34,0.0
7022,15682640.0,Chiawuotu,773.0,Germany,Male,37.0,6.0,92350.47,1.0,1.0,0.0,116826.82,0.0
7023,15704769.0,Smith,659.0,France,Female,40.0,6.0,0.0,2.0,0.0,1.0,102076.03,0.0
7024,15603665.0,Palerma,583.0,Germany,Male,57.0,1.0,151772.63,1.0,1.0,1.0,126477.41,1.0
7025,15806448.0,Mazzanti,663.0,France,Male,47.0,2.0,0.0,1.0,1.0,0.0,152843.53,1.0
7026,15683955.0,McIntyre,625.0,Germany,Female,39.0,7.0,124577.33,1.0,0.0,0.0,177614.17,1.0
7027,15711750.0,Yermakov,599.0,France,Female,34.0,1.0,133434.57,1.0,1.0,0.0,174800.31,0.0
7028,15629338.0,Lucchese,619.0,France,Male,40.0,2.0,97738.97,1.0,0.0,0.0,94949.84,0.0
7029,15579566.0,Onio,632.0,France,Male,26.0,4.0,0.0,2.0,0.0,0.0,125920.54,0.0
7030,15614782.0,Ch'ang,739.0,Germany,Male,58.0,7.0,142578.42,1.0,1.0,1.0,140941.47,0.0
7031,15588854.0,H?,697.0,Germany,Male,41.0,7.0,116968.91,2.0,0.0,0.0,172749.4,0.0
7032,15602043.0,Nwora,653.0,France,Male,33.0,1.0,0.0,2.0,1.0,1.0,102297.15,0.0
7033,15716134.0,Tretiakova,676.0,Spain,Male,29.0,9.0,111063.85,2.0,1.0,1.0,121277.69,0.0
7034,15723659.0,Chu,596.0,France,Male,30.0,2.0,0.0,2.0,1.0,1.0,126477.41,0.0
7035,15783875.0,Chukwudi,607.0,Germany,Male,40.0,3.0,115074.02,1.0,1.0,0.0,119918.9,1.0
7036,15802368.0,Nnanna,596.0,Spain,Male,27.0,4.0,0.0,1.0,1.0,0.0,172033.57,0.0
7037,15705113.0,Yobanna,577.0,Germany,Female,35.0,8.0,102773.2,1.0,1.0,0.0,102908.91,0.0
7038,15798824.0,Ch'in,597.0,France,Female,31.0,8.0,0.0,2.0,1.0,1.0,158816.07,1.0
7039,15640855.0,Chin,714.0,Spain,Female,33.0,4.0,0.0,2.0,1.0,0.0,75959.1,0.0
7040,15750099.0,T'ao,712.0,Germany,Male,31.0,4.0,83888.54,2.0,1.0,1.0,158071.69,0.0
7041,15648881.0,Thomson,667.0,France,Male,29.0,4.0,0.0,1.0,1.0,0.0,51705.01,1.0
7042,15774931.0,Lombardo,605.0,Spain,Female,47.0,3.0,0.0,1.0,1.0,0.0,101168.3,1.0
7043,15583033.0,Lucchesi,553.0,France,Male,23.0,2.0,0.0,2.0,1.0,1.0,175894.24,0.0
7044,15613673.0,Manna,802.0,Spain,Male,45.0,9.0,0.0,2.0,1.0,1.0,78770.86,0.0
7045,15800326.0,Uwakwe,659.0,Spain,Male,23.0,8.0,0.0,2.0,0.0,0.0,89893.6,0.0
7046,15664897.0,Hsiung,591.0,France,Male,47.0,5.0,0.0,1.0,0.0,0.0,177772.03,1.0
7047,15624072.0,Gannon,584.0,France,Female,44.0,4.0,0.0,1.0,1.0,0.0,63889.1,0.0
7048,15691792.0,Chukwumaobim,577.0,Spain,Male,43.0,1.0,0.0,1.0,1.0,1.0,151903.6,0.0
7049,15721592.0,Nkemdilim,679.0,France,Female,43.0,2.0,0.0,2.0,1.0,0.0,59864.96,0.0
7050,15728605.0,T'ien,653.0,France,Female,26.0,2.0,0.0,2.0,1.0,1.0,79775.19,0.0
7051,15713673.0,Onyemauchechukwu,708.0,Germany,Male,40.0,6.0,145537.21,1.0,0.0,0.0,131736.23,1.0
7052,15756680.0,DeRose,682.0,Germany,Female,40.0,7.0,105770.7,1.0,0.0,0.0,140723.09,1.0
7053,15659820.0,Pugh,686.0,France,Female,38.0,4.0,0.0,1.0,0.0,0.0,25292.53,0.0
7054,15685314.0,Onyekachukwu,738.0,Spain,Male,25.0,5.0,107929.02,1.0,0.0,1.0,172814.99,0.0
7055,15793337.0,Kao,682.0,France,Male,33.0,5.0,138082.16,2.0,1.0,0.0,169161.46,0.0
7056,15680666.0,Chibueze,775.0,Spain,Male,28.0,4.0,0.0,2.0,1.0,0.0,75578.67,0.0
7057,15613292.0,Chiu,732.0,Spain,Male,36.0,0.0,0.0,2.0,0.0,1.0,157549.6,0.0
7058,15652914.0,Ch'eng,584.0,Germany,Female,38.0,6.0,128914.17,1.0,1.0,0.0,92647.94,1.0
7059,15683471.0,Ts'ui,643.0,France,Female,43.0,4.0,0.0,2.0,1.0,1.0,93536.38,0.0
7060,15690925.0,Longo,807.0,France,Female,36.0,6.0,0.0,2.0,1.0,1.0,138051.19,0.0
7061,15639277.0,Milani,850.0,France,Male,33.0,6.0,0.0,2.0,1.0,1.0,96542.0,0.0
7062,15614215.0,Hsiao,699.0,France,Female,42.0,6.0,0.0,2.0,1.0,0.0,141400.51,0.0
7063,15648067.0,Chidiebere,651.0,France,Male,36.0,7.0,0.0,2.0,1.0,0.0,16081.62,0.0
7064,15690134.0,Pirozzi,647.0,Spain,Female,51.0,10.0,0.0,2.0,1.0,1.0,144532.85,0.0
7065,15793723.0,Hsueh,744.0,Spain,Male,36.0,2.0,0.0,2.0,1.0,1.0,161326.73,0.0
7066,15763063.0,Yefimova,628.0,France,Male,32.0,9.0,0.0,2.0,1.0,1.0,53534.8,0.0
7067,15572022.0,P'eng,594.0,France,Male,26.0,3.0,0.0,2.0,0.0,0.0,133020.9,0.0
7068,15649033.0,Smith,552.0,France,Male,42.0,4.0,0.0,1.0,1.0,1.0,143681.85,0.0
7069,15571917.0,Chukwualuka,679.0,Spain,Female,35.0,1.0,0.0,1.0,1.0,0.0,115767.93,1.0
7070,15600934.0,Chineze,710.0,France,Male,43.0,4.0,0.0,2.0,1.0,1.0,125062.02,0.0
7071,15662758.0,T'ao,607.0,France,Male,38.0,6.0,125227.86,1.0,1.0,1.0,145764.4,0.0
7072,15756926.0,Chukwubuikem,605.0,France,Female,27.0,4.0,0.0,2.0,1.0,0.0,180800.42,0.0
7073,15814331.0,Cabbage,693.0,France,Male,24.0,5.0,0.0,2.0,0.0,1.0,120880.72,0.0
7074,15672798.0,Chiu,567.0,France,Male,32.0,7.0,123856.95,2.0,1.0,1.0,121747.96,0.0
7075,15782941.0,Pinto,645.0,Spain,Male,35.0,3.0,0.0,2.0,0.0,0.0,86945.0,0.0
7076,15727197.0,Shih,587.0,France,Female,44.0,3.0,0.0,2.0,1.0,1.0,119313.74,0.0
7077,15792646.0,Ch'en,705.0,France,Female,32.0,4.0,0.0,2.0,1.0,0.0,141210.18,0.0
7078,15579891.0,Chiu,653.0,Germany,Female,59.0,1.0,109974.22,1.0,1.0,1.0,12761.16,1.0
7079,15745324.0,Nwebube,669.0,France,Male,38.0,4.0,0.0,2.0,1.0,1.0,6175.53,0.0
7080,15611756.0,Onwumelu,544.0,Spain,Male,33.0,2.0,148863.81,1.0,1.0,1.0,125240.8,0.0
7081,15743826.0,Chiemenam,753.0,France,Male,43.0,3.0,0.0,2.0,1.0,0.0,121151.46,0.0
7082,15718789.0,Chin,590.0,France,Female,58.0,1.0,0.0,1.0,1.0,0.0,71154.1,1.0
7083,15723064.0,Kao,756.0,Germany,Female,33.0,4.0,127992.25,2.0,1.0,1.0,137963.99,0.0
7084,15628992.0,Estrada,549.0,France,Male,47.0,2.0,0.0,1.0,1.0,0.0,124902.43,1.0
7085,15680141.0,Chukwujamuike,576.0,France,Female,62.0,6.0,0.0,1.0,1.0,0.0,26767.85,1.0
7086,15778287.0,Lucchesi,587.0,Germany,Male,43.0,8.0,127559.97,1.0,1.0,0.0,147533.07,1.0
7087,15776945.0,Chinedum,738.0,France,Male,35.0,8.0,0.0,1.0,1.0,1.0,74878.68,0.0
7088,15749119.0,Oguejiofor,527.0,France,Male,61.0,7.0,0.0,2.0,0.0,1.0,582.59,0.0
7089,15775203.0,Hsing,567.0,France,Female,54.0,9.0,0.0,2.0,1.0,1.0,181177.9,0.0
7090,15567328.0,Hargreaves,714.0,Spain,Male,38.0,8.0,0.0,2.0,0.0,0.0,72628.84,0.0
7091,15651389.0,Tsou,838.0,France,Female,39.0,10.0,0.0,2.0,1.0,0.0,169583.18,0.0
7092,15757931.0,Biryukova,622.0,France,Male,37.0,8.0,0.0,2.0,1.0,0.0,180598.66,0.0
7093,15777060.0,Li,727.0,Germany,Female,56.0,1.0,93578.68,1.0,1.0,1.0,72861.94,1.0
7094,15783029.0,K?,714.0,France,Male,34.0,2.0,0.0,2.0,1.0,0.0,142783.98,0.0
7095,15614168.0,Zetticci,656.0,Spain,Female,38.0,8.0,116786.59,1.0,1.0,1.0,59981.62,0.0
7096,15722532.0,De Luca,762.0,Spain,Female,41.0,1.0,0.0,2.0,1.0,1.0,55775.02,0.0
7097,15661526.0,Iweobiegbunam,762.0,Germany,Female,46.0,1.0,96652.86,2.0,1.0,1.0,90905.28,0.0
7098,15668830.0,Chu,679.0,France,Male,35.0,0.0,0.0,2.0,0.0,0.0,72909.75,0.0
7099,15811762.0,Nnaemeka,559.0,France,Male,28.0,2.0,0.0,2.0,0.0,1.0,123866.28,0.0
7100,15741403.0,Maclean,689.0,France,Male,29.0,8.0,0.0,2.0,0.0,1.0,142956.48,0.0
7101,15790935.0,Lombardi,632.0,Germany,Male,33.0,5.0,161806.09,1.0,1.0,0.0,126675.62,0.0
7102,15740487.0,Y?,704.0,France,Male,29.0,4.0,0.0,2.0,0.0,0.0,158024.1,0.0
7103,15572021.0,Doyne,627.0,Spain,Male,41.0,6.0,0.0,2.0,0.0,0.0,118862.54,0.0
7104,15747649.0,Calabresi,593.0,France,Male,45.0,8.0,152582.2,1.0,1.0,0.0,175072.47,1.0
7105,15769356.0,Chia,817.0,France,Male,32.0,6.0,0.0,2.0,1.0,1.0,92916.54,0.0
7106,15791045.0,L?,528.0,Spain,Female,39.0,9.0,0.0,2.0,1.0,0.0,81436.68,0.0
7107,15593365.0,Nkemakolam,637.0,France,Male,35.0,7.0,109472.47,1.0,1.0,1.0,105525.17,0.0
7108,15740442.0,Ch'en,575.0,Spain,Male,34.0,1.0,0.0,2.0,0.0,0.0,71167.17,0.0
7109,15575750.0,Shih,732.0,France,Female,51.0,4.0,0.0,2.0,1.0,0.0,180712.28,0.0
7110,15566253.0,Ch'ien,683.0,Germany,Female,31.0,7.0,151916.15,2.0,1.0,1.0,9984.4,0.0
7111,15642655.0,Hsia,635.0,Spain,Female,24.0,6.0,0.0,2.0,0.0,0.0,161845.81,0.0
7112,15757837.0,Calabrese,454.0,France,Male,46.0,8.0,0.0,2.0,1.0,1.0,182336.45,0.0
7113,15620751.0,Chikezie,721.0,France,Male,35.0,4.0,0.0,1.0,1.0,1.0,85937.48,0.0
7114,15631681.0,Chia,523.0,Spain,Male,32.0,5.0,134177.06,1.0,1.0,0.0,152992.02,0.0
7115,15648075.0,Kornilova,633.0,France,Female,40.0,5.0,0.0,2.0,1.0,0.0,111981.19,0.0
7116,15768340.0,Ukaegbunam,682.0,France,Male,45.0,5.0,133434.57,1.0,1.0,0.0,152290.28,1.0
7117,15735762.0,Ch'ang,682.0,Germany,Female,54.0,1.0,106431.97,1.0,1.0,1.0,177099.71,1.0
7118,15702095.0,Chiemezie,624.0,France,Male,38.0,8.0,127642.44,2.0,1.0,0.0,166520.96,0.0
7119,15805764.0,Ch'iu,678.0,France,Male,37.0,9.0,0.0,2.0,1.0,1.0,156774.75,0.0
7120,15809837.0,Nkemakolam,590.0,France,Female,37.0,9.0,0.0,2.0,1.0,1.0,65763.66,0.0
7121,15713578.0,Chiazagomekpele,696.0,France,Female,53.0,1.0,0.0,2.0,0.0,1.0,159418.1,0.0
7122,15751137.0,Uspensky,729.0,Germany,Male,35.0,8.0,135889.03,1.0,1.0,0.0,75562.47,1.0
7123,15761706.0,Kao,648.0,France,Male,35.0,2.0,139153.68,1.0,0.0,1.0,198290.68,0.0
7124,15789948.0,Chukwudi,619.0,France,Female,58.0,4.0,0.0,1.0,1.0,1.0,124954.58,1.0
7125,15757981.0,Walker,572.0,France,Male,31.0,4.0,0.0,2.0,1.0,0.0,182855.42,0.0
7126,15782639.0,P'eng,559.0,France,Female,27.0,3.0,0.0,2.0,0.0,1.0,145792.01,0.0
7127,15725029.0,Trevisano,559.0,France,Female,56.0,2.0,0.0,2.0,1.0,0.0,143317.42,1.0
7128,15809837.0,Kambinachi,809.0,France,Male,28.0,5.0,95508.2,1.0,1.0,1.0,125939.22,0.0
7129,15566378.0,Ts'ao,596.0,France,Male,39.0,8.0,0.0,2.0,1.0,1.0,175822.5,0.0
7130,15593601.0,Onio,668.0,Spain,Male,39.0,8.0,123544.0,1.0,1.0,1.0,111021.44,0.0
7131,15591429.0,Ch'iu,685.0,Spain,Male,35.0,8.0,0.0,1.0,1.0,0.0,52876.41,0.0
7132,15665634.0,T'ien,706.0,France,Male,37.0,3.0,0.0,2.0,1.0,0.0,85983.54,0.0
7133,15786539.0,Chizoba,695.0,France,Female,43.0,0.0,0.0,1.0,0.0,1.0,140941.47,0.0
7134,15807709.0,Chukwudi,629.0,France,Male,32.0,4.0,0.0,2.0,0.0,1.0,181208.47,0.0
7135,15790750.0,Cremonesi,641.0,France,Male,27.0,10.0,0.0,2.0,1.0,0.0,47139.06,0.0
7136,15664802.0,Chibugo,707.0,France,Male,34.0,8.0,59972.26,1.0,1.0,1.0,60920.03,1.0
7137,15674851.0,Hao,756.0,Germany,Female,28.0,5.0,136911.07,1.0,1.0,1.0,182055.36,0.0
7138,15772601.0,P'eng,568.0,Germany,Female,35.0,2.0,122028.65,2.0,1.0,0.0,172363.41,0.0
7139,15665340.0,Hsia,682.0,France,Male,35.0,0.0,0.0,2.0,1.0,0.0,90896.04,0.0
7140,15803681.0,Yermolayev,669.0,France,Female,30.0,5.0,0.0,2.0,0.0,1.0,138526.96,0.0
7141,15593778.0,Nnanna,579.0,Spain,Male,39.0,5.0,0.0,2.0,1.0,1.0,157891.86,0.0
7142,15809909.0,Chiu,685.0,Germany,Male,63.0,2.0,77949.69,2.0,1.0,1.0,56897.1,0.0
7143,15777904.0,Folliero,748.0,France,Male,23.0,10.0,129743.75,1.0,1.0,0.0,142903.44,0.0
7144,15752409.0,Lucciano,775.0,France,Female,39.0,6.0,161209.66,1.0,1.0,0.0,169952.82,0.0
7145,15795963.0,Chia,850.0,France,Female,40.0,6.0,0.0,2.0,1.0,0.0,168034.9,0.0
7146,15576045.0,Iloerika,733.0,France,Male,26.0,8.0,0.0,2.0,0.0,0.0,133051.64,0.0
7147,15647782.0,Ch'iu,653.0,Spain,Female,37.0,4.0,0.0,2.0,1.0,1.0,100717.54,0.0
7148,15696717.0,Biryukov,676.0,France,Male,69.0,0.0,0.0,2.0,1.0,1.0,137794.71,0.0
7149,15793816.0,Chinwendu,678.0,Germany,Male,29.0,3.0,141616.55,1.0,1.0,1.0,129890.94,0.0
7150,15691792.0,Lombardi,549.0,Spain,Male,51.0,6.0,0.0,1.0,1.0,0.0,176924.21,1.0
7151,15665088.0,Mancini,609.0,Germany,Male,47.0,4.0,91592.06,1.0,1.0,0.0,26116.82,1.0
7152,15758813.0,H?,663.0,Spain,Male,31.0,2.0,129440.3,1.0,0.0,1.0,91291.2,0.0
7153,15791279.0,Tien,678.0,Spain,Male,31.0,7.0,0.0,1.0,1.0,0.0,169425.3,1.0
7154,15571529.0,Chiawuotu,596.0,Spain,Male,27.0,6.0,0.0,2.0,1.0,1.0,119327.75,0.0
7155,15726267.0,Kao,569.0,France,Female,36.0,5.0,0.0,1.0,1.0,0.0,82647.65,1.0
7156,15787830.0,Yermolayeva,653.0,Spain,Male,39.0,2.0,0.0,2.0,0.0,1.0,103932.58,0.0
7157,15643487.0,Chukwudi,714.0,France,Female,25.0,5.0,0.0,2.0,1.0,1.0,62390.59,0.0
7158,15599131.0,K'ung,699.0,Spain,Male,39.0,5.0,0.0,2.0,1.0,0.0,167909.52,0.0
7159,15618018.0,Fanucci,667.0,Spain,Male,39.0,4.0,144772.69,2.0,0.0,1.0,175894.24,0.0
7160,15672798.0,Ch'iu,538.0,France,Male,41.0,7.0,0.0,1.0,0.0,1.0,79314.1,1.0
7161,15576156.0,Ts'ai,678.0,Spain,Male,40.0,4.0,90560.58,1.0,1.0,1.0,176750.81,0.0
7162,15595588.0,Chukwuemeka,577.0,France,Male,44.0,2.0,0.0,2.0,1.0,0.0,145558.42,0.0
7163,15720644.0,Scott,727.0,France,Male,42.0,6.0,0.0,2.0,1.0,0.0,140763.18,0.0
7164,15757865.0,Okwudilichukwu,684.0,France,Female,42.0,2.0,0.0,2.0,1.0,0.0,51703.09,0.0
7165,15684440.0,Chinedum,730.0,France,Male,36.0,0.0,0.0,2.0,1.0,1.0,116981.21,0.0
7166,15793723.0,L?,748.0,France,Female,29.0,9.0,0.0,2.0,1.0,0.0,79495.01,0.0
7167,15638882.0,Tung,667.0,Germany,Male,41.0,6.0,142412.13,1.0,1.0,0.0,58844.84,0.0
7168,15654408.0,Mazzanti,662.0,Spain,Male,38.0,5.0,0.0,2.0,1.0,1.0,113033.73,0.0
7169,15751131.0,Ch'in,525.0,Germany,Female,31.0,8.0,168560.46,4.0,1.0,0.0,105568.4,1.0
7170,15664555.0,Chidubem,705.0,Spain,Female,29.0,2.0,0.0,2.0,1.0,1.0,152665.85,0.0
7171,15686696.0,Chidiebere,743.0,Germany,Female,35.0,6.0,142316.14,1.0,1.0,0.0,175373.46,0.0
7172,15591932.0,Chukwueloka,651.0,France,Male,35.0,5.0,0.0,2.0,1.0,0.0,44965.44,0.0
7173,15769902.0,Ch'ang,712.0,France,Female,47.0,9.0,0.0,2.0,1.0,1.0,140723.05,0.0
7174,15696061.0,Palermo,653.0,France,Female,34.0,4.0,0.0,2.0,1.0,1.0,90903.4,0.0
7175,15798943.0,Chukwukere,757.0,France,Male,32.0,1.0,142862.21,1.0,1.0,1.0,143681.77,0.0
7176,15770121.0,Onyekaozulu,577.0,France,Male,35.0,4.0,0.0,1.0,0.0,1.0,126555.74,0.0
7177,15600975.0,Hsieh,706.0,France,Female,38.0,2.0,0.0,1.0,0.0,1.0,90876.95,0.0
7178,15631800.0,Lu,699.0,France,Male,43.0,1.0,0.0,2.0,1.0,0.0,97939.4,0.0
7179,15635277.0,Ch'ien,738.0,Spain,Female,37.0,10.0,166522.78,1.0,1.0,0.0,133570.43,0.0
7180,15751297.0,Chinwendu,485.0,Germany,Female,45.0,1.0,115888.04,1.0,1.0,1.0,110560.14,1.0
7181,15709511.0,Scott,697.0,France,Female,31.0,8.0,0.0,2.0,0.0,1.0,10940.4,0.0
7182,15692583.0,Nkemdilim,529.0,France,Female,40.0,8.0,0.0,1.0,0.0,0.0,176903.35,1.0
7183,15803790.0,Obialo,649.0,France,Female,57.0,2.0,0.0,2.0,1.0,1.0,176984.34,0.0
7184,15758813.0,Hs?,614.0,Germany,Female,48.0,5.0,131342.47,1.0,0.0,0.0,104533.48,1.0
7185,15584518.0,Milne,569.0,Germany,Female,56.0,1.0,121577.88,3.0,1.0,0.0,179833.45,1.0
7186,15699492.0,Ch'ien,674.0,Germany,Male,44.0,4.0,149961.99,2.0,1.0,0.0,70783.61,1.0
7187,15794581.0,Echezonachukwu,537.0,France,Male,32.0,4.0,118537.47,1.0,1.0,0.0,78560.64,0.0
7188,15654495.0,Istomin,850.0,France,Male,54.0,2.0,0.0,2.0,1.0,1.0,162428.05,0.0
7189,15662758.0,Ibezimako,530.0,France,Male,36.0,5.0,0.0,2.0,1.0,1.0,150580.88,0.0
7190,15704746.0,Chidubem,649.0,Spain,Male,43.0,7.0,132906.88,1.0,0.0,1.0,125083.29,0.0
7191,15781674.0,Smith,699.0,France,Male,28.0,2.0,0.0,2.0,1.0,0.0,51454.06,0.0
7192,15579969.0,Chia,642.0,France,Male,36.0,2.0,0.0,2.0,1.0,0.0,131300.68,0.0
7193,15777045.0,Toscani,656.0,France,Male,37.0,3.0,0.0,2.0,1.0,0.0,60907.49,0.0
7194,15605698.0,Moore,559.0,France,Female,39.0,8.0,0.0,2.0,1.0,0.0,167036.94,0.0
7195,15606076.0,Onwuamaeze,725.0,France,Female,39.0,6.0,0.0,2.0,1.0,0.0,60721.4,0.0
7196,15718280.0,Sacco,646.0,Germany,Male,44.0,5.0,96654.72,1.0,0.0,0.0,116547.31,1.0
7197,15651883.0,Nnaife,731.0,France,Female,41.0,0.0,0.0,2.0,0.0,0.0,175072.47,0.0
7198,15567246.0,Chukwufumnanya,660.0,Spain,Male,38.0,4.0,0.0,2.0,1.0,0.0,67552.71,0.0
7199,15771270.0,Chukwuemeka,535.0,Spain,Male,35.0,7.0,0.0,2.0,1.0,1.0,180622.02,0.0
7200,15661526.0,Illingworth,705.0,France,Male,31.0,9.0,0.0,2.0,1.0,1.0,51143.43,0.0
7201,15713483.0,Hsing,645.0,France,Male,35.0,5.0,96947.58,2.0,0.0,0.0,71139.23,1.0
7202,15776056.0,Okwudilichukwu,588.0,Spain,Male,51.0,4.0,0.0,1.0,1.0,0.0,123583.85,1.0
7203,15671804.0,Hsia,577.0,France,Male,29.0,2.0,0.0,2.0,1.0,1.0,46774.94,0.0
7204,15788676.0,Chibuzo,756.0,France,Male,29.0,3.0,150186.22,2.0,1.0,1.0,87067.73,0.0
7205,15591135.0,Ch'iu,569.0,Spain,Female,40.0,9.0,0.0,1.0,1.0,0.0,139844.04,1.0
7206,15581840.0,Ting,662.0,France,Female,34.0,9.0,0.0,2.0,1.0,1.0,170528.63,0.0
7207,15705001.0,Lucchese,746.0,France,Male,39.0,9.0,0.0,2.0,0.0,0.0,161519.79,0.0
7208,15641312.0,Chikelu,693.0,France,Male,37.0,1.0,0.0,2.0,0.0,0.0,131283.6,0.0
7209,15686964.0,Palerma,521.0,France,Male,25.0,8.0,0.0,2.0,1.0,0.0,180622.02,0.0
7210,15784491.0,Manners,642.0,Germany,Female,29.0,2.0,124616.23,1.0,1.0,1.0,125951.62,1.0
7211,15794895.0,Nkemdirim,609.0,France,Male,31.0,8.0,0.0,2.0,1.0,0.0,71856.3,0.0
7212,15569572.0,Teng,447.0,Germany,Female,35.0,8.0,90218.9,2.0,1.0,1.0,90162.35,0.0
7213,15663410.0,Kegley,695.0,France,Female,29.0,3.0,0.0,2.0,1.0,0.0,51380.9,0.0
7214,15798084.0,Hsiung,705.0,France,Male,25.0,4.0,0.0,2.0,1.0,1.0,72825.04,0.0
7215,15674950.0,Zikoranachidimma,548.0,France,Male,41.0,5.0,171637.66,1.0,1.0,1.0,163365.85,0.0
7216,15622507.0,Yermakov,706.0,France,Male,33.0,2.0,133003.03,1.0,1.0,0.0,18210.36,0.0
7217,15626985.0,Chiemenam,775.0,France,Male,35.0,5.0,0.0,2.0,1.0,1.0,1710.89,0.0
7218,15790067.0,Maclean,571.0,France,Female,30.0,8.0,0.0,2.0,1.0,0.0,180622.03,0.0
7219,15771059.0,Ch'in,710.0,Germany,Male,36.0,6.0,98955.03,1.0,1.0,1.0,164806.89,0.0
7220,15752588.0,O'Donnell,622.0,France,Female,33.0,2.0,0.0,2.0,1.0,0.0,67976.57,0.0
7221,15614893.0,Nwokezuike,725.0,France,Male,39.0,9.0,0.0,2.0,0.0,1.0,105760.01,0.0
7222,15604813.0,Haryshnikov,645.0,France,Male,60.0,7.0,89111.63,2.0,1.0,1.0,166929.43,0.0
